datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2025-06-23 18:26:32,2025-06-23,18:26:32,,18.6,,52.9,,29.2,,22.107,,226.8,,3.22,,2.65
2025-06-23 18:27:07,2025-06-23,18:27:07,1310.8,,0.0,,29.2,,9.945,,29.9,,0.59,,0.24,
2025-06-23 18:27:36,2025-06-23,18:27:36,,18.3,,52.3,,29.1,,21.918,,234.9,,2.3,,1.48
2025-06-23 18:28:10,2025-06-23,18:28:10,1310.8,,0.0,,29.2,,9.945,,349.1,,0.56,,0.19,
2025-06-23 18:28:39,2025-06-23,18:28:39,,18.2,,52.1,,29.1,,21.884,,255.2,,3.09,,2.35
2025-06-23 18:29:14,2025-06-23,18:29:14,1310.8,,0.0,,29.2,,9.945,,17.2,,0.82,,0.3,
2025-06-23 18:29:42,2025-06-23,18:29:42,,18.0,,51.5,,29.1,,21.782,,214.5,,3.47,,2.11
2025-06-23 18:30:18,2025-06-23,18:30:18,1310.8,,0.0,,29.1,,9.903,,8.0,,0.5,,0.17,
2025-06-23 18:30:46,2025-06-23,18:30:46,,18.1,,51.6,,29.1,,21.799,,243.2,,3.58,,3.19
2025-06-23 18:31:21,2025-06-23,18:31:21,1310.8,,0.0,,29.2,,9.945,,91.2,,1.1,,0.28,
2025-06-23 18:31:50,2025-06-23,18:31:50,,18.0,,51.6,,29.0,,21.713,,253.5,,3.14,,1.96
2025-06-23 18:32:24,2025-06-23,18:32:24,1310.8,,0.0,,29.2,,9.945,,125.2,,0.46,,0.24,
2025-06-23 18:32:53,2025-06-23,18:32:53,,17.4,,49.5,,29.0,,21.353,,215.6,,3.4,,2.49
2025-06-23 18:33:28,2025-06-23,18:33:28,1310.8,,0.0,,29.2,,9.945,,329.5,,0.83,,0.56,
2025-06-23 18:33:56,2025-06-23,18:33:56,,18.0,,51.7,,28.9,,21.643,,236.2,,2.56,,1.42
2025-06-23 18:34:32,2025-06-23,18:34:32,1310.8,,0.0,,29.2,,9.945,,336.5,,0.44,,0.25,
2025-06-23 18:35:00,2025-06-23,18:35:00,,18.2,,52.4,,29.0,,21.848,,249.7,,2.07,,1.38
2025-06-23 18:35:35,2025-06-23,18:35:35,1310.8,,0.0,,29.2,,9.945,,331.4,,0.69,,0.35,
2025-06-23 18:36:04,2025-06-23,18:36:04,,17.6,,50.1,,29.1,,21.542,,250.4,,2.43,,1.86
2025-06-23 18:36:38,2025-06-23,18:36:38,1310.8,,0.0,,29.3,,9.986,,340.3,,0.7,,0.62,
2025-06-23 18:37:07,2025-06-23,18:37:07,,16.4,,46.6,,29.0,,20.846,,274.1,,4.11,,2.78
2025-06-23 18:37:42,2025-06-23,18:37:42,1310.8,,0.0,,29.2,,9.945,,328.8,,1.33,,1.15,
2025-06-23 18:38:10,2025-06-23,18:38:10,,16.9,,48.1,,29.0,,21.11,,273.6,,3.99,,3.12
2025-06-23 18:38:46,2025-06-23,18:38:46,1310.8,,0.0,,29.2,,9.945,,334.8,,1.21,,0.9,
2025-06-23 18:39:14,2025-06-23,18:39:14,,16.8,,47.9,,29.0,,21.075,,273.1,,3.18,,2.46
2025-06-23 18:39:49,2025-06-23,18:39:49,1310.8,,0.0,,29.2,,9.945,,345.1,,0.99,,0.79,
2025-06-23 18:40:18,2025-06-23,18:40:18,,16.9,,48.1,,29.0,,21.11,,265.2,,3.37,,2.62
2025-06-23 18:40:52,2025-06-23,18:40:52,1310.8,,0.0,,29.3,,9.986,,340.4,,1.03,,0.45,
2025-06-23 18:41:21,2025-06-23,18:41:21,,17.1,,48.7,,29.0,,21.214,,253.6,,3.09,,1.71
2025-06-23 18:41:56,2025-06-23,18:41:56,1310.8,,0.0,,29.3,,9.986,,354.0,,0.66,,0.46,
2025-06-23 18:42:24,2025-06-23,18:42:24,,17.1,,48.8,,29.0,,21.232,,255.4,,3.22,,2.08
2025-06-23 18:43:00,2025-06-23,18:43:00,1310.8,,0.0,,29.3,,9.986,,338.5,,0.84,,0.56,
2025-06-23 18:43:28,2025-06-23,18:43:28,,17.4,,49.3,,29.1,,21.404,,280.0,,2.63,,2.14
2025-06-23 18:44:03,2025-06-23,18:44:03,1310.8,,0.0,,29.4,,10.027,,349.9,,0.79,,0.42,
2025-06-23 18:44:32,2025-06-23,18:44:32,,17.6,,50.1,,29.1,,21.542,,208.2,,2.28,,0.85
2025-06-23 18:45:06,2025-06-23,18:45:06,1310.8,,0.0,,29.4,,10.027,,359.4,,0.72,,0.42,
2025-06-23 18:45:35,2025-06-23,18:45:35,,17.7,,50.1,,29.2,,21.629,,241.4,,2.24,,1.22
2025-06-23 18:46:10,2025-06-23,18:46:10,1310.8,,0.0,,29.5,,10.069,,342.5,,0.56,,0.34,
2025-06-23 18:46:38,2025-06-23,18:46:38,,17.5,,49.3,,29.2,,21.49,,256.2,,2.66,,2.16
2025-06-23 18:47:14,2025-06-23,18:47:14,1310.8,,0.0,,29.4,,10.027,,353.4,,0.92,,0.76,
2025-06-23 18:47:42,2025-06-23,18:47:42,,17.0,,48.2,,29.1,,21.213,,270.8,,1.91,,0.95
2025-06-23 18:48:17,2025-06-23,18:48:17,1310.8,,0.0,,29.4,,10.027,,354.0,,0.82,,0.35,
2025-06-23 18:48:46,2025-06-23,18:48:46,,17.0,,48.0,,29.2,,21.263,,270.9,,1.9,,1.04
2025-06-23 18:49:20,2025-06-23,18:49:20,1310.8,,0.0,,29.4,,10.027,,351.6,,0.89,,0.38,
2025-06-23 18:49:49,2025-06-23,18:49:49,,17.5,,49.0,,29.3,,21.523,,291.5,,1.78,,1.37
2025-06-23 18:50:24,2025-06-23,18:50:24,1310.8,,0.0,,29.4,,10.027,,112.1,,0.81,,0.02,
2025-06-23 18:50:52,2025-06-23,18:50:52,,17.7,,49.8,,29.3,,21.663,,244.9,,2.48,,1.6
2025-06-23 18:51:28,2025-06-23,18:51:28,1310.8,,0.0,,29.4,,10.027,,325.1,,1.03,,0.16,
2025-06-23 18:51:56,2025-06-23,18:51:56,,17.9,,50.4,,29.3,,21.766,,216.7,,3.18,,2.48
2025-06-23 18:52:31,2025-06-23,18:52:31,1310.8,,0.0,,29.4,,10.027,,323.6,,0.49,,0.35,
2025-06-23 18:53:00,2025-06-23,18:53:00,,17.9,,50.8,,29.1,,21.663,,212.9,,3.18,,1.95
2025-06-23 18:53:34,2025-06-23,18:53:34,1310.8,,0.0,,29.4,,10.027,,340.3,,0.66,,0.51,
2025-06-23 18:54:03,2025-06-23,18:54:03,,17.7,,50.6,,29.0,,21.542,,227.5,,3.31,,2.24
2025-06-23 18:54:38,2025-06-23,18:54:38,1310.8,,0.0,,29.4,,10.027,,9.9,,0.61,,0.34,
2025-06-23 18:55:06,2025-06-23,18:55:06,,,,,,17.9,,,,28.8,,5.18,,2.86
2025-06-23 18:55:42,2025-06-23,18:55:42,1310.8,,0.0,,29.4,,10.027,,319.5,,2.1,,1.23,
2025-06-23 18:56:10,2025-06-23,18:56:10,,18.6,,54.2,,28.8,,21.975,,240.2,,3.04,,1.98
2025-06-23 18:56:45,2025-06-23,18:56:45,1310.8,,0.0,,29.2,,9.945,,321.8,,1.5,,0.98,
2025-06-23 18:57:14,2025-06-23,18:57:14,,18.5,,53.8,,28.8,,21.908,,219.3,,3.02,,2.77
2025-06-23 18:57:49,2025-06-23,18:57:49,1310.8,,0.0,,29.2,,9.945,,318.7,,1.48,,1.14,
2025-06-23 18:58:17,2025-06-23,18:58:17,,19.0,,55.6,,28.7,,22.118,,247.3,,2.74,,1.69
2025-06-23 18:58:52,2025-06-23,18:58:52,1310.8,,0.0,,29.1,,9.903,,325.0,,1.73,,0.95,
2025-06-23 18:59:20,2025-06-23,18:59:20,,19.7,,57.9,,28.8,,22.581,,213.1,,4.07,,3.13
2025-06-23 18:59:56,2025-06-23,18:59:56,1310.8,,0.0,,29.1,,9.903,,319.9,,1.92,,0.32,
2025-06-23 19:00:24,2025-06-23,19:00:24,,19.8,,58.6,,28.7,,22.605,,253.2,,3.59,,1.8
2025-06-23 19:00:59,2025-06-23,19:00:59,1310.8,,0.0,,29.1,,9.903,,351.0,,1.93,,0.45,
2025-06-23 19:01:28,2025-06-23,19:01:28,,20.5,,60.9,,28.8,,23.063,,254.5,,3.88,,1.85
2025-06-23 19:02:02,2025-06-23,19:02:02,1310.8,,0.0,,29.2,,9.945,,352.9,,1.3,,0.75,
2025-06-23 19:02:31,2025-06-23,19:02:31,,20.6,,61.4,,28.8,,23.142,,236.8,,3.65,,2.32
2025-06-23 19:03:06,2025-06-23,19:03:06,1310.8,,0.0,,29.1,,9.903,,349.1,,1.43,,0.79,
2025-06-23 19:03:34,2025-06-23,19:03:34,,20.6,,61.7,,28.7,,23.1,,244.0,,3.91,,3.16
2025-06-23 19:04:10,2025-06-23,19:04:10,1310.8,,0.0,,29.1,,9.903,,345.5,,1.45,,1.21,
2025-06-23 19:04:38,2025-06-23,19:04:38,,20.7,,62.3,,28.6,,23.104,,238.1,,3.2,,1.68
2025-06-23 19:05:13,2025-06-23,19:05:13,1310.8,,0.0,,29.0,,9.862,,346.3,,1.73,,1.07,
2025-06-23 19:05:42,2025-06-23,19:05:42,,20.7,,62.5,,28.6,,23.135,,231.5,,2.96,,2.19
2025-06-23 19:06:16,2025-06-23,19:06:16,1310.8,,0.0,,28.9,,9.82,,331.4,,1.74,,0.59,
2025-06-23 19:06:45,2025-06-23,19:06:45,,20.8,,63.1,,28.5,,23.138,,228.4,,2.66,,1.98
2025-06-23 19:07:20,2025-06-23,19:07:20,1310.8,,0.0,,28.8,,9.779,,337.2,,1.54,,0.88,
2025-06-23 19:07:48,2025-06-23,19:07:48,,20.7,,63.3,,28.4,,23.079,,248.0,,3.59,,3.14
2025-06-23 19:08:24,2025-06-23,19:08:24,1310.8,,0.0,,28.8,,9.779,,334.8,,2.23,,0.92,
2025-06-23 19:08:52,2025-06-23,19:08:52,,20.9,,63.8,,28.4,,23.156,,267.3,,3.18,,1.46
2025-06-23 19:09:28,2025-06-23,19:09:28,1310.8,,0.0,,28.7,,9.738,,330.1,,1.99,,1.55,
2025-06-23 19:09:56,2025-06-23,19:09:56,,20.9,,63.7,,28.4,,23.141,,247.0,,3.94,,3.15
2025-06-23 19:10:31,2025-06-23,19:10:31,1310.8,,0.0,,28.5,,9.655,,329.7,,1.93,,1.69,
2025-06-23 19:10:59,2025-06-23,19:10:59,,20.8,,63.7,,28.3,,23.05,,234.7,,4.0,,3.47
2025-06-23 19:11:34,2025-06-23,19:11:34,1310.8,,0.0,,28.5,,9.655,,326.9,,1.59,,1.06,
2025-06-23 19:12:02,2025-06-23,19:12:02,,20.8,,64.3,,28.2,,23.051,,255.7,,3.76,,2.83
2025-06-23 19:12:38,2025-06-23,19:12:38,1310.8,,0.0,,28.4,,9.613,,341.1,,1.59,,0.59,
2025-06-23 19:13:06,2025-06-23,19:13:06,,20.8,,64.7,,28.1,,23.022,,240.8,,3.73,,2.26
2025-06-23 19:13:42,2025-06-23,19:13:42,1310.8,,0.0,,28.4,,9.613,,335.6,,1.62,,1.2,
2025-06-23 19:14:10,2025-06-23,19:14:10,,20.7,,64.7,,28.0,,22.93,,230.6,,3.65,,2.46
2025-06-23 19:14:45,2025-06-23,19:14:45,1310.8,,0.0,,28.3,,9.572,,333.8,,1.59,,0.95,
2025-06-23 19:15:13,2025-06-23,19:15:13,,20.7,,64.9,,27.9,,22.869,,226.4,,3.95,,2.24
2025-06-23 19:15:48,2025-06-23,19:15:48,1310.8,,0.0,,28.3,,9.572,,7.3,,1.85,,0.51,
2025-06-23 19:16:16,2025-06-23,19:16:16,,20.8,,65.3,,27.9,,22.931,,222.3,,3.46,,2.72
2025-06-23 19:16:52,2025-06-23,19:16:52,1310.8,,0.0,,28.2,,9.53,,337.8,,1.8,,0.84,
2025-06-23 19:17:20,2025-06-23,19:17:20,,20.8,,65.6,,27.8,,22.885,,208.6,,3.94,,2.0
2025-06-23 19:17:56,2025-06-23,19:17:56,1310.8,,0.0,,28.2,,9.53,,324.0,,2.38,,0.93,
2025-06-23 19:18:24,2025-06-23,19:18:24,,20.8,,65.7,,27.8,,22.9,,241.7,,3.33,,2.43
2025-06-23 19:18:59,2025-06-23,19:18:59,1310.8,,0.0,,28.2,,9.53,,325.7,,1.85,,1.21,
2025-06-23 19:19:55,2025-06-23,19:19:55,,20.7,,65.9,,27.7,,22.838,,228.0,,2.83,,1.67
2025-06-23 19:20:02,2025-06-23,19:20:02,1310.8,,0.0,,28.1,,9.489,,336.1,,1.8,,1.12,
2025-06-23 19:20:56,2025-06-23,19:20:56,,20.7,,65.8,,27.7,,22.823,,231.0,,3.17,,1.97
2025-06-23 19:21:06,2025-06-23,19:21:06,1310.8,,0.0,,28.1,,9.489,,334.0,,2.12,,1.01,
2025-06-23 19:22:00,2025-06-23,19:22:00,,20.6,,65.7,,27.6,,22.716,,236.0,,3.69,,2.75
2025-06-23 19:22:10,2025-06-23,19:22:10,1310.8,,0.0,,28.0,,9.448,,345.5,,1.79,,0.5,
2025-06-23 19:23:03,2025-06-23,19:23:03,,20.7,,66.0,,27.6,,22.762,,215.6,,3.67,,2.94
2025-06-23 19:23:13,2025-06-23,19:23:13,1310.8,,0.0,,28.0,,9.448,,318.3,,1.89,,0.92,
2025-06-23 19:24:07,2025-06-23,19:24:07,,20.7,,66.5,,27.5,,22.745,,216.5,,3.29,,0.67
2025-06-23 19:24:16,2025-06-23,19:24:16,1310.8,,0.0,,27.9,,9.406,,321.4,,1.35,,0.56,
2025-06-23 19:25:10,2025-06-23,19:25:10,,20.6,,66.3,,27.5,,22.715,,232.6,,2.63,,2.27
2025-06-23 19:25:20,2025-06-23,19:25:20,1310.8,,0.0,,27.9,,9.406,,325.8,,1.6,,0.87,
2025-06-23 19:26:14,2025-06-23,19:26:14,,20.7,,66.4,,27.5,,22.73,,237.8,,2.66,,1.84
2025-06-23 19:26:24,2025-06-23,19:26:24,1310.8,,0.0,,27.9,,9.406,,318.7,,1.69,,1.25,
2025-06-23 19:27:18,2025-06-23,19:27:18,,20.6,,66.3,,27.5,,22.715,,221.1,,3.79,,2.99
2025-06-23 19:27:27,2025-06-23,19:27:27,1310.8,,0.0,,27.9,,9.406,,318.6,,1.57,,1.22,
2025-06-23 19:28:21,2025-06-23,19:28:21,,20.6,,66.7,,27.4,,22.683,,240.0,,3.47,,1.64
2025-06-23 19:28:30,2025-06-23,19:28:30,1310.8,,0.0,,27.8,,9.365,,328.5,,2.06,,1.15,
2025-06-23 19:29:24,2025-06-23,19:29:24,,20.7,,66.8,,27.4,,22.698,,219.6,,3.44,,1.84
2025-06-23 19:29:34,2025-06-23,19:29:34,1310.8,,0.0,,27.8,,9.365,,338.7,,1.63,,0.66,
2025-06-23 19:30:28,2025-06-23,19:30:28,,20.7,,67.0,,27.4,,22.728,,240.9,,2.78,,2.04
2025-06-23 19:30:38,2025-06-23,19:30:38,1310.8,,0.0,,27.7,,9.323,,330.9,,1.92,,1.21,
2025-06-23 19:31:32,2025-06-23,19:31:32,,20.5,,66.7,,27.3,,22.591,,214.3,,3.19,,2.57
2025-06-23 19:31:41,2025-06-23,19:31:41,1310.8,,0.0,,27.7,,9.323,,342.4,,1.88,,1.22,
2025-06-23 19:32:35,2025-06-23,19:32:35,,20.5,,66.8,,27.2,,22.514,,226.6,,3.27,,2.36
2025-06-23 19:32:44,2025-06-23,19:32:44,1310.8,,0.0,,27.6,,9.282,,321.9,,1.64,,1.14,
2025-06-23 19:33:38,2025-06-23,19:33:38,,20.6,,67.2,,27.2,,22.574,,218.5,,2.57,,1.57
2025-06-23 19:33:48,2025-06-23,19:33:48,1310.8,,0.0,,27.7,,9.323,,324.8,,1.92,,1.08,
2025-06-23 19:34:42,2025-06-23,19:34:42,,20.5,,66.8,,27.2,,22.514,,219.5,,3.18,,2.38
2025-06-23 19:34:52,2025-06-23,19:34:52,1310.8,,0.0,,27.6,,9.282,,318.7,,1.74,,0.72,
2025-06-23 19:35:46,2025-06-23,19:35:46,,20.6,,67.2,,27.2,,22.574,,227.8,,2.26,,1.11
2025-06-23 19:35:55,2025-06-23,19:35:55,1310.8,,0.0,,27.6,,9.282,,333.8,,1.73,,0.75,
2025-06-23 19:36:49,2025-06-23,19:36:49,,20.6,,67.2,,27.2,,22.574,,242.3,,2.62,,1.35
2025-06-23 19:36:58,2025-06-23,19:36:58,1310.8,,0.0,,27.5,,9.24,,333.7,,1.4,,0.71,
2025-06-23 19:37:52,2025-06-23,19:37:52,,20.5,,67.1,,27.2,,22.559,,237.3,,2.84,,2.08
2025-06-23 19:38:02,2025-06-23,19:38:02,1310.8,,0.0,,27.5,,9.24,,335.7,,1.54,,0.61,
2025-06-23 19:38:56,2025-06-23,19:38:56,,20.6,,67.3,,27.2,,22.588,,250.2,,2.0,,1.27
2025-06-23 19:39:06,2025-06-23,19:39:06,1310.8,,0.0,,27.5,,9.24,,330.3,,1.43,,0.87,
2025-06-23 19:40:00,2025-06-23,19:40:00,,20.6,,67.4,,27.2,,22.603,,253.9,,1.66,,1.19
2025-06-23 19:40:09,2025-06-23,19:40:09,1310.8,,0.0,,27.5,,9.24,,317.3,,1.64,,1.29,
2025-06-23 19:41:03,2025-06-23,19:41:03,,20.6,,67.3,,27.2,,22.588,,224.4,,1.99,,1.42
2025-06-23 19:41:12,2025-06-23,19:41:12,1310.8,,0.0,,27.4,,9.199,,322.0,,1.76,,1.19,
2025-06-23 19:42:06,2025-06-23,19:42:06,,20.6,,67.4,,27.2,,22.603,,203.3,,1.86,,1.27
2025-06-23 19:42:16,2025-06-23,19:42:16,1310.8,,0.0,,27.4,,9.199,,325.6,,1.88,,1.1,
2025-06-23 19:43:10,2025-06-23,19:43:10,,20.4,,67.1,,27.1,,22.466,,222.4,,2.64,,1.56
2025-06-23 19:43:20,2025-06-23,19:43:20,1310.8,,0.0,,27.4,,9.199,,321.1,,1.64,,1.18,
2025-06-23 19:44:14,2025-06-23,19:44:14,,20.5,,67.2,,27.1,,22.481,,235.9,,2.33,,1.91
2025-06-23 19:44:23,2025-06-23,19:44:23,1310.8,,0.0,,27.4,,9.199,,330.8,,1.65,,0.79,
2025-06-23 19:45:17,2025-06-23,19:45:17,,20.3,,67.0,,27.0,,22.359,,227.6,,3.06,,1.93
2025-06-23 19:45:26,2025-06-23,19:45:26,1310.8,,0.0,,27.3,,9.157,,325.9,,1.74,,1.2,
2025-06-23 19:46:20,2025-06-23,19:46:20,,20.4,,67.3,,27.0,,22.404,,209.3,,1.7,,1.1
2025-06-23 19:46:30,2025-06-23,19:46:30,1310.8,,0.0,,27.3,,9.157,,323.5,,2.12,,1.12,
2025-06-23 19:47:24,2025-06-23,19:47:24,,20.3,,67.3,,26.9,,22.311,,217.2,,2.63,,2.06
2025-06-23 19:47:34,2025-06-23,19:47:34,1310.8,,0.0,,27.3,,9.157,,325.2,,1.62,,1.06,
2025-06-23 19:48:28,2025-06-23,19:48:28,,20.4,,67.6,,26.9,,22.356,,247.7,,2.16,,1.55
2025-06-23 19:48:38,2025-06-23,19:48:38,,,,,1310.8,,,,27.2,,0.0,,2.24,
2025-06-23 19:49:31,2025-06-23,19:49:31,,20.2,,67.1,,26.9,,22.282,,216.0,,2.79,,1.26
2025-06-23 19:49:40,2025-06-23,19:49:40,1310.8,,0.0,,27.2,,9.116,,328.9,,1.78,,0.93,
2025-06-23 19:50:34,2025-06-23,19:50:34,,20.2,,67.4,,26.8,,22.234,,241.7,,1.93,,0.9
2025-06-23 19:50:44,2025-06-23,19:50:44,1310.8,,0.0,,27.1,,9.075,,319.8,,1.78,,1.02,
2025-06-23 19:51:38,2025-06-23,19:51:38,,20.2,,67.5,,26.8,,22.249,,234.2,,1.93,,1.53
2025-06-23 19:51:48,2025-06-23,19:51:48,1310.8,,0.0,,27.1,,9.075,,315.2,,1.47,,1.22,
2025-06-23 19:52:42,2025-06-23,19:52:42,,20.3,,67.6,,26.8,,22.264,,218.5,,2.74,,1.48
2025-06-23 19:52:51,2025-06-23,19:52:51,1310.8,,0.0,,27.1,,9.075,,329.1,,1.27,,0.56,
2025-06-23 19:53:45,2025-06-23,19:53:45,,20.3,,67.8,,26.8,,22.293,,219.4,,2.11,,1.31
2025-06-23 19:53:55,2025-06-23,19:53:55,1310.8,,0.0,,27.0,,9.033,,325.6,,1.34,,0.77,
2025-06-23 19:54:48,2025-06-23,19:54:48,,20.2,,67.8,,26.7,,22.201,,223.8,,2.8,,2.02
2025-06-23 19:54:58,2025-06-23,19:54:58,1310.8,,0.0,,27.0,,9.033,,358.9,,1.0,,0.36,
2025-06-23 19:55:52,2025-06-23,19:55:52,,20.3,,68.0,,26.7,,22.23,,212.1,,2.68,,2.16
2025-06-23 19:56:02,2025-06-23,19:56:02,1310.8,,0.0,,27.0,,9.033,,343.2,,1.69,,0.64,
2025-06-23 19:56:56,2025-06-23,19:56:56,,20.2,,68.3,,26.6,,22.182,,229.9,,2.44,,1.71
2025-06-23 19:57:06,2025-06-23,19:57:06,1310.8,,0.0,,27.0,,9.033,,335.6,,1.55,,0.4,
2025-06-23 19:57:59,2025-06-23,19:57:59,,20.3,,68.4,,26.6,,22.196,,217.2,,2.41,,2.17
2025-06-23 19:58:09,2025-06-23,19:58:09,1310.8,,0.0,,27.0,,9.033,,324.6,,1.65,,0.83,
2025-06-23 19:59:02,2025-06-23,19:59:02,,20.3,,68.5,,26.6,,22.211,,206.0,,2.26,,2.1
2025-06-23 19:59:12,2025-06-23,19:59:12,1310.8,,0.0,,26.9,,8.992,,334.6,,1.53,,1.02,
2025-06-23 20:00:06,2025-06-23,20:00:06,,20.3,,68.7,,26.6,,22.24,,208.5,,2.44,,1.86
2025-06-23 20:00:16,2025-06-23,20:00:16,1310.8,,0.0,,26.9,,8.992,,324.1,,1.65,,1.14,
2025-06-23 20:01:10,2025-06-23,20:01:10,,20.4,,68.9,,26.6,,22.27,,220.8,,2.37,,1.62
2025-06-23 20:01:20,2025-06-23,20:01:20,1310.8,,0.0,,26.9,,8.992,,326.5,,1.53,,0.93,
2025-06-23 20:02:14,2025-06-23,20:02:14,,20.5,,69.2,,26.6,,22.313,,195.5,,2.27,,1.42
2025-06-23 20:02:23,2025-06-23,20:02:23,1310.8,,0.0,,26.8,,8.95,,338.8,,1.45,,0.79,
2025-06-23 20:03:17,2025-06-23,20:03:17,,20.4,,69.4,,26.5,,22.25,,216.1,,2.91,,1.83
2025-06-23 20:03:26,2025-06-23,20:03:26,1310.8,,0.0,,26.8,,8.95,,327.2,,1.09,,0.52,
2025-06-23 20:04:20,2025-06-23,20:04:20,,20.5,,69.7,,26.5,,22.293,,212.5,,2.63,,2.33
2025-06-23 20:04:30,2025-06-23,20:04:30,1310.8,,0.0,,26.8,,8.95,,322.2,,1.36,,0.76,
2025-06-23 20:05:24,2025-06-23,20:05:24,,20.6,,70.1,,26.5,,22.352,,212.3,,2.99,,1.78
2025-06-23 20:05:34,2025-06-23,20:05:34,1310.8,,0.0,,26.8,,8.95,,327.9,,1.56,,0.54,
2025-06-23 20:06:28,2025-06-23,20:06:28,,20.7,,70.4,,26.5,,22.395,,200.2,,2.57,,1.45
2025-06-23 20:06:37,2025-06-23,20:06:37,1310.8,,0.0,,26.8,,8.95,,331.2,,1.61,,0.79,
2025-06-23 20:07:31,2025-06-23,20:07:31,,20.7,,70.6,,26.5,,22.424,,211.4,,2.71,,0.98
2025-06-23 20:07:40,2025-06-23,20:07:40,1310.8,,0.0,,26.8,,8.95,,337.5,,1.34,,0.44,
2025-06-23 20:08:34,2025-06-23,20:08:34,,20.8,,70.8,,26.5,,22.453,,202.2,,2.24,,1.49
2025-06-23 20:08:44,2025-06-23,20:08:44,1310.8,,0.0,,26.8,,8.95,,319.2,,1.88,,0.97,
2025-06-23 20:09:38,2025-06-23,20:09:38,,20.7,,70.9,,26.4,,22.375,,199.0,,2.13,,1.23
2025-06-23 20:09:48,2025-06-23,20:09:48,1310.8,,0.0,,26.7,,8.909,,320.5,,1.54,,1.09,
2025-06-23 20:10:42,2025-06-23,20:10:42,,20.7,,70.9,,26.4,,22.375,,195.3,,2.63,,1.07
2025-06-23 20:10:51,2025-06-23,20:10:51,1310.8,,0.0,,26.7,,8.909,,316.8,,1.56,,0.72,
2025-06-23 20:11:45,2025-06-23,20:11:45,,20.6,,71.1,,26.3,,22.31,,188.2,,2.21,,1.15
2025-06-23 20:11:54,2025-06-23,20:11:54,1310.8,,0.0,,26.7,,8.909,,312.3,,1.61,,1.09,
2025-06-23 20:12:48,2025-06-23,20:12:48,,20.7,,71.2,,26.3,,22.324,,196.3,,2.59,,0.84
2025-06-23 20:12:58,2025-06-23,20:12:58,1310.8,,0.0,,26.7,,8.909,,321.1,,1.32,,0.96,
2025-06-23 20:13:52,2025-06-23,20:13:52,,20.7,,71.4,,26.3,,22.353,,197.0,,2.69,,1.12
2025-06-23 20:14:02,2025-06-23,20:14:02,1310.8,,0.0,,26.6,,8.867,,334.1,,1.82,,0.59,
2025-06-23 20:14:56,2025-06-23,20:14:56,,20.8,,71.6,,26.3,,22.382,,202.2,,2.35,,1.3
2025-06-23 20:15:05,2025-06-23,20:15:05,1310.8,,0.0,,26.6,,8.867,,302.5,,1.33,,0.72,
2025-06-23 20:15:59,2025-06-23,20:15:59,,20.8,,71.8,,26.3,,22.411,,201.4,,2.34,,0.27
2025-06-23 20:16:08,2025-06-23,20:16:08,1310.8,,0.0,,26.6,,8.867,,316.3,,1.53,,1.02,
2025-06-23 20:17:02,2025-06-23,20:17:02,,20.7,,71.9,,26.3,,22.425,,200.0,,1.67,,0.7
2025-06-23 20:17:12,2025-06-23,20:17:12,1310.8,,0.0,,26.6,,8.867,,317.1,,1.13,,0.66,
2025-06-23 20:18:06,2025-06-23,20:18:06,,20.7,,72.0,,26.2,,22.346,,198.6,,2.34,,1.71
2025-06-23 20:18:16,2025-06-23,20:18:16,1310.8,,0.0,,26.5,,8.826,,314.2,,2.03,,0.78,
2025-06-23 20:19:10,2025-06-23,20:19:10,,20.8,,72.3,,26.2,,22.389,,187.7,,2.19,,1.08
2025-06-23 20:19:19,2025-06-23,20:19:19,1310.8,,0.0,,26.5,,8.826,,323.9,,1.07,,0.41,
2025-06-23 20:20:13,2025-06-23,20:20:13,,20.9,,72.5,,26.2,,22.418,,209.7,,2.48,,1.62
2025-06-23 20:20:23,2025-06-23,20:20:23,1310.8,,0.0,,26.5,,8.826,,324.7,,1.21,,0.45,
2025-06-23 20:21:16,2025-06-23,20:21:16,,20.8,,72.8,,26.1,,22.367,,197.3,,1.6,,0.96
2025-06-23 20:21:26,2025-06-23,20:21:26,1310.8,,0.0,,26.5,,8.826,,334.2,,1.28,,0.91,
2025-06-23 20:22:20,2025-06-23,20:22:20,,20.9,,73.0,,26.1,,22.396,,191.3,,2.81,,1.41
2025-06-23 20:22:30,2025-06-23,20:22:30,1310.8,,0.0,,26.5,,8.826,,325.8,,1.42,,1.05,
2025-06-23 20:23:24,2025-06-23,20:23:24,,20.8,,73.3,,26.0,,22.344,,199.7,,2.27,,0.99
2025-06-23 20:23:33,2025-06-23,20:23:33,1310.8,,0.0,,26.4,,8.784,,322.6,,1.19,,0.81,
2025-06-23 20:24:27,2025-06-23,20:24:27,,20.9,,73.5,,26.0,,22.373,,198.9,,2.32,,1.6
2025-06-23 20:24:37,2025-06-23,20:24:37,1310.8,,0.0,,26.4,,8.784,,334.4,,1.24,,0.51,
2025-06-23 20:25:30,2025-06-23,20:25:30,,20.9,,73.7,,26.0,,22.401,,205.2,,2.54,,2.03
2025-06-23 20:25:40,2025-06-23,20:25:40,1310.8,,0.0,,26.4,,8.784,,323.3,,1.7,,0.85,
